RestaurantID,RestaurantName,CityID,CuisineID
REST03869,Klein and Sons,CITY00621,CUIS00788
REST03870,"Mcguire, Schwartz and Mack",CITY02694,CUIS02188
REST03871,"Smith, Rogers and Newman",CITY03173,CUIS04538
REST03872,Wood-Bowman,CITY04544,CUIS03475
REST03873,Hart-Moses,CITY02893,CUIS01652
REST03874,Mathews LLC,CITY02432,CUIS01088
REST03875,"Anderson, Rios and Ferguson",CITY02169,CUIS02817
REST03876,Sutton-Todd,CITY00485,CUIS00930
REST03877,"Macias, Parrish and Johnson",CITY01077,CUIS04048
REST03878,Williams and Sons,CITY01173,CUIS00778
REST03879,Sanchez PLC,CITY03039,CUIS02521
REST03880,"Stevenson, Freeman and Dixon",CITY04287,CUIS04902
REST03881,"Schultz, Norton and Smith",CITY01901,CUIS00885
REST03882,Holt-Harrington,CITY01340,CUIS04761
REST03883,Wade and Sons,CITY03190,CUIS02625
REST03884,Marquez Inc,CITY02907,CUIS01073
REST03885,Simon LLC,CITY02105,CUIS02740
REST03886,Chen-Pierce,CITY00224,CUIS01591
REST03887,Graham-Frazier,CITY02248,CUIS00785
REST03888,"Rhodes, Shaw and Johnson",CITY00670,CUIS03137
REST03889,Smith-Jordan,CITY01787,CUIS02861
REST03890,"Mora, Hoffman and Banks",CITY02779,CUIS03716
REST03891,"Jones, English and Hawkins",CITY03221,CUIS04730
REST03892,"Bender, Durham and Hernandez",CITY02576,CUIS00032
REST03893,Johnson Ltd,CITY03333,CUIS00801
REST03894,Ramirez LLC,CITY02985,CUIS04163
REST03895,Fry-Casey,CITY03196,CUIS01981
REST03896,Edwards Group,CITY03000,CUIS00211
REST03897,"Brooks, Taylor and Barnes",CITY03428,CUIS00086
REST03898,Snyder and Sons,CITY04970,CUIS01070
REST03899,Harris and Sons,CITY00770,CUIS00946
REST03900,Carter LLC,CITY00769,CUIS04654
REST03901,Snyder-Fuller,CITY04932,CUIS01936
REST03902,"Harper, Jackson and Pace",CITY03692,CUIS01829
REST03903,Rose-Taylor,CITY00932,CUIS02490
REST03904,Smith and Sons,CITY01318,CUIS03594
REST03905,Moran Group,CITY03971,CUIS02876
REST03906,"Galloway, Marshall and Smith",CITY03304,CUIS04989
REST03907,Hernandez-Rose,CITY02290,CUIS03923
REST03908,Morales-Scott,CITY00781,CUIS03944
REST03909,"Whitney, Le and Chambers",CITY01583,CUIS02404
REST03910,"Weaver, Morrison and Garcia",CITY01628,CUIS01652
REST03911,Green-Obrien,CITY04302,CUIS01217
REST03912,"Page, Kelly and Burton",CITY01607,CUIS04306
REST03913,"Vargas, Wood and Fernandez",CITY01849,CUIS01761
REST03914,Nolan-Velez,CITY03062,CUIS01392
REST03915,Burton-Poole,CITY00802,CUIS04760
REST03916,Bowman and Sons,CITY02356,CUIS00467
REST03917,Davis PLC,CITY03370,CUIS01367
REST03918,"Robertson, Navarro and Robinson",CITY01724,CUIS03433
REST03919,"West, Payne and Clark",CITY04682,CUIS02988
REST03920,Mason LLC,CITY03027,CUIS00878
REST03921,Whitaker-Jackson,CITY02983,CUIS00228
REST03922,"Allen, Watts and Gonzalez",CITY04035,CUIS04659
REST03923,Andrews Group,CITY03944,CUIS03508
REST03924,Watson-Johnson,CITY03239,CUIS00558
REST03925,Sparks Inc,CITY03883,CUIS01460
REST03926,Taylor LLC,CITY02053,CUIS04901
REST03927,Nguyen PLC,CITY04335,CUIS04076
REST03928,Guerrero Group,CITY00485,CUIS03530
REST03929,Mercado Inc,CITY02936,CUIS01876
REST03930,"Burton, Johnston and Burton",CITY01482,CUIS04067
REST03931,"Guzman, Strickland and Miller",CITY04254,CUIS03829
REST03932,Jackson-Jones,CITY03235,CUIS02115
REST03933,Graham-Harris,CITY02074,CUIS01093
REST03934,Robbins-Hatfield,CITY00914,CUIS04257
REST03935,Johnson-Clark,CITY02823,CUIS02501
REST03936,Anderson Group,CITY03785,CUIS03484
REST03937,Beasley Inc,CITY00986,CUIS04062
REST03938,Berger and Sons,CITY03054,CUIS03840
REST03939,Long-Johnson,CITY00338,CUIS04582
REST03940,Williams and Sons,CITY02134,CUIS04913
REST03941,Dougherty Inc,CITY01868,CUIS01646
REST03942,"Nguyen, Thomas and Yates",CITY03865,CUIS00217
REST03943,Underwood Group,CITY01582,CUIS00949
REST03944,"Dudley, Frank and Coffey",CITY02501,CUIS02444
REST03945,Smith-Huang,CITY02423,CUIS01946
REST03946,Ellis Inc,CITY00626,CUIS03866
REST03947,Nunez-Whitaker,CITY01761,CUIS01179
REST03948,Moore Inc,CITY00129,CUIS03441
REST03949,Obrien-Frederick,CITY02337,CUIS00270
REST03950,Gilbert-Fields,CITY03147,CUIS03274
REST03951,"Wood, Garcia and Harper",CITY03899,CUIS02954
REST03952,"Jones, Thompson and Elliott",CITY00262,CUIS04165
REST03953,Zimmerman Ltd,CITY00841,CUIS04109
REST03954,Garcia LLC,CITY00110,CUIS00228
REST03955,Williams Inc,CITY00169,CUIS03237
REST03956,"Turner, Green and Spence",CITY03646,CUIS02895
REST03957,Campbell-Dickson,CITY01390,CUIS00163
REST03958,Maddox-Nguyen,CITY04931,CUIS02419
REST03959,Davis PLC,CITY02358,CUIS02138
REST03960,Jackson-Padilla,CITY03520,CUIS03158
REST03961,"Salazar, Ward and Collins",CITY01997,CUIS00925
REST03962,Schneider-Tran,CITY04528,CUIS02110
REST03963,Molina-Anthony,CITY02756,CUIS02000
REST03964,Mendoza-Nixon,CITY00655,CUIS04113
REST03965,Brown-Wilson,CITY04476,CUIS03659
REST03966,Greene Inc,CITY01459,CUIS02530
REST03967,"Nelson, Brown and Anderson",CITY03309,CUIS04087
REST03968,Camacho-Johnson,CITY02849,CUIS04369
REST03969,Anderson-Houston,CITY02335,CUIS00061
REST03970,"Alvarez, Evans and Howard",CITY02990,CUIS03129
REST03971,"Villarreal, Lynn and Nash",CITY03036,CUIS02395
REST03972,Bowen Group,CITY04227,CUIS03944
REST03973,Davis-Lozano,CITY04401,CUIS04439
REST03974,Frost-Fisher,CITY03101,CUIS01179
REST03975,"Bennett, King and Olson",CITY04682,CUIS02396
REST03976,"Moore, Roth and Rodriguez",CITY03006,CUIS03274
REST03977,Miller LLC,CITY04100,CUIS04518
REST03978,Donaldson-Chapman,CITY03286,CUIS03573
REST03979,Lawrence-Koch,CITY02782,CUIS00181
REST03980,Perez Group,CITY03469,CUIS04151
REST03981,Harrison and Sons,CITY00455,CUIS02688
REST03982,"Mckinney, Wolf and Zhang",CITY03508,CUIS02343
REST03983,"Smith, Wolfe and Perez",CITY02391,CUIS01091
REST03984,"Davies, Alvarez and Newman",CITY01167,CUIS00832
REST03985,Miller-Davis,CITY00829,CUIS00503
REST03986,Smith Group,CITY01557,CUIS01625
REST03987,"Smith, Hatfield and Martinez",CITY01502,CUIS03639
REST03988,"Hahn, Phillips and Gomez",CITY03292,CUIS01517
REST03989,"James, Moore and Cohen",CITY01458,CUIS00303
REST03990,Ward-Stewart,CITY03614,CUIS03743
REST03991,"Gibson, Moran and Tyler",CITY04451,CUIS01996
REST03992,Butler-Rodgers,CITY00117,CUIS02119
REST03993,Smith PLC,CITY03552,CUIS01095
REST03994,"Flores, Miller and Duncan",CITY04089,CUIS00458
REST03995,Bullock-Stark,CITY03184,CUIS03113
REST03996,Williams Inc,CITY03106,CUIS04225
REST03997,Ramos Ltd,CITY03311,CUIS04413
REST03998,"Alexander, Peters and Wu",CITY03193,CUIS00200
REST03999,Wall and Sons,CITY01117,CUIS04986
REST04000,Lopez LLC,CITY01303,CUIS04940
REST04001,Daniel-Morgan,CITY02964,CUIS02405
REST04002,Harris and Sons,CITY02749,CUIS02509
REST04003,Strickland and Sons,CITY01250,CUIS00095
REST04004,Waters-Wilson,CITY04420,CUIS03804
REST04005,Shaw Group,CITY01782,CUIS01396
REST04006,Silva and Sons,CITY04341,CUIS04332
REST04007,Taylor-Collins,CITY01249,CUIS00239
REST04008,Knox-Johnson,CITY03757,CUIS04029
REST04009,"Crawford, Thomas and Hartman",CITY00975,CUIS01641
REST04010,Bennett Group,CITY03617,CUIS00531
REST04011,Nelson and Sons,CITY04358,CUIS01216
REST04012,Morse-Barrett,CITY01223,CUIS04676
REST04013,Garcia-Brooks,CITY02046,CUIS00700
REST04014,"Wilson, Glass and Rivera",CITY00121,CUIS02854
REST04015,Weber Ltd,CITY01236,CUIS03088
REST04016,Graham-Murphy,CITY02208,CUIS04500
REST04017,"Harding, Booker and Ward",CITY04768,CUIS01539
REST04018,Clark-Clark,CITY02290,CUIS00172
REST04019,Cortez LLC,CITY02226,CUIS02927
REST04020,"Morrison, Russell and Bryan",CITY02358,CUIS02455
REST04021,Conrad-Mccullough,CITY02050,CUIS04075
REST04022,Martinez-Williams,CITY02210,CUIS01768
REST04023,"Hubbard, Snyder and Conway",CITY01786,CUIS01366
REST04024,Cole-Wright,CITY04307,CUIS03947
REST04025,Davis and Sons,CITY01891,CUIS02973
REST04026,Sherman PLC,CITY03007,CUIS02613
REST04027,Carr-Hunter,CITY00483,CUIS01955
REST04028,"Porter, Hernandez and Love",CITY02601,CUIS00031
REST04029,Sawyer Ltd,CITY04490,CUIS03618
REST04030,Williams and Sons,CITY02853,CUIS03524
REST04031,Mcintyre Ltd,CITY03883,CUIS03023
REST04032,Williams Ltd,CITY04753,CUIS01034
REST04033,Torres Inc,CITY01438,CUIS00768
REST04034,"Taylor, Wall and Murray",CITY04548,CUIS01472
REST04035,Murray-Clayton,CITY04402,CUIS04494
REST04036,Wilcox-Jones,CITY03931,CUIS02092
REST04037,"Ramirez, Ray and Torres",CITY04670,CUIS01852
REST04038,Nelson-Rosario,CITY04226,CUIS02569
REST04039,Parker-Gomez,CITY00568,CUIS01741
REST04040,"Yu, Barber and Schroeder",CITY01979,CUIS04806
REST04041,Ferrell-Davis,CITY01730,CUIS00134
REST04042,Bautista-Richmond,CITY00028,CUIS04735
REST04043,Chaney-Briggs,CITY02305,CUIS02048
REST04044,"Owens, Carpenter and Dixon",CITY01776,CUIS01136
REST04045,Cannon-Gray,CITY00883,CUIS01704
REST04046,Parrish LLC,CITY01226,CUIS03347
REST04047,"Sanchez, Rowe and Smith",CITY00395,CUIS02494
REST04048,Fox Inc,CITY04327,CUIS01307
REST04049,Taylor-Smith,CITY00826,CUIS04028
REST04050,Vasquez and Sons,CITY02689,CUIS02913
REST04051,"Tucker, Kennedy and Johnson",CITY00210,CUIS00374
REST04052,Thompson-Reed,CITY00284,CUIS02304
REST04053,Davis Inc,CITY03322,CUIS02034
REST04054,Gonzalez-Grant,CITY02322,CUIS04773
REST04055,Hill-Mendez,CITY03174,CUIS02499
REST04056,Thomas Inc,CITY04048,CUIS00403
REST04057,Hudson-Bryant,CITY01262,CUIS03787
REST04058,Nielsen Group,CITY01500,CUIS00506
REST04059,Anderson and Sons,CITY00187,CUIS00974
REST04060,"Johnson, Cooper and Davis",CITY04069,CUIS03562
REST04061,Brooks-Manning,CITY00014,CUIS00753
REST04062,Wise-Bryant,CITY02155,CUIS02520
REST04063,"Moore, Gutierrez and Estes",CITY02479,CUIS03839
REST04064,"Higgins, Bowen and Wood",CITY04031,CUIS00801
REST04065,Sexton PLC,CITY00043,CUIS02549
REST04066,Reed-Morris,CITY01773,CUIS01365
REST04067,White-Brown,CITY02449,CUIS02424
REST04068,"Gonzalez, Quinn and Ingram",CITY01982,CUIS02576
REST04069,"Grant, Green and Perez",CITY01041,CUIS00718
REST04070,Perry Ltd,CITY03632,CUIS04491
REST04071,Martin and Sons,CITY04343,CUIS03902
REST04072,"Berger, Myers and Jones",CITY04676,CUIS00017
REST04073,"Serrano, Holmes and Wood",CITY00506,CUIS01548
REST04074,Hatfield-Blevins,CITY00390,CUIS00187
REST04075,Krueger-Reynolds,CITY03711,CUIS02001
REST04076,"Gray, Hicks and Harris",CITY04812,CUIS01179
REST04077,Patterson PLC,CITY03870,CUIS00199
REST04078,Hansen-Peters,CITY02687,CUIS04507
REST04079,Johnson Ltd,CITY00896,CUIS02175
REST04080,Walker-Robertson,CITY04340,CUIS03047
REST04081,Alexander-Galloway,CITY04559,CUIS00143
REST04082,Nicholson Group,CITY01484,CUIS04487
REST04083,Ellis-Allen,CITY04352,CUIS03425
REST04084,King-Lopez,CITY02449,CUIS03698
REST04085,Johnson Group,CITY01815,CUIS00732
REST04086,Phillips PLC,CITY04254,CUIS02810
REST04087,Hobbs-Scott,CITY04751,CUIS00361
REST04088,Watson Group,CITY00714,CUIS04195
REST04089,"Smith, Middleton and Carey",CITY04832,CUIS01195
REST04090,Campbell-Gonzalez,CITY03407,CUIS04079
REST04091,"Palmer, Austin and Hunter",CITY01188,CUIS03932
REST04092,"Taylor, Young and Rodriguez",CITY02166,CUIS01662
REST04093,Miller Group,CITY04612,CUIS00260
REST04094,"Martin, Robinson and Pace",CITY03152,CUIS00711
REST04095,"Christensen, Brown and Sullivan",CITY02290,CUIS03930
REST04096,Gomez-Bell,CITY00623,CUIS02289
REST04097,Sullivan-Campos,CITY03556,CUIS01641
REST04098,"Davis, Hickman and Ruiz",CITY03676,CUIS01798
REST04099,Christensen-Jordan,CITY02471,CUIS03579
REST04100,"Chase, Fields and Davis",CITY01129,CUIS02190
REST04101,"Arias, Evans and Chan",CITY03545,CUIS02688
REST04102,Butler Ltd,CITY03991,CUIS00937
REST04103,Wells-Reynolds,CITY01212,CUIS03030
REST04104,"Smith, Hess and Martin",CITY00633,CUIS01138
REST04105,"Ward, Schultz and Bailey",CITY03768,CUIS02867
REST04106,"Mcdonald, Hart and Levine",CITY03611,CUIS04432
REST04107,Davis-Coleman,CITY03280,CUIS03158
REST04108,Fletcher-Baker,CITY00016,CUIS02460
REST04109,Chandler-Sexton,CITY02361,CUIS01540
REST04110,Hudson-Wilson,CITY03845,CUIS00648
REST04111,Jenkins-Obrien,CITY01729,CUIS02787
REST04112,Gallagher Inc,CITY00303,CUIS01417
REST04113,"Moon, Jones and Jones",CITY03062,CUIS02567
REST04114,Taylor-Barnett,CITY00802,CUIS01659
REST04115,"Gomez, Mendoza and Griffin",CITY01026,CUIS04453
REST04116,Hall-Harvey,CITY04866,CUIS04428
REST04117,Davidson Group,CITY03284,CUIS04176
REST04118,Parker PLC,CITY03946,CUIS03236
REST04119,Meyer-Gonzales,CITY02849,CUIS00040
REST04120,"Reed, Johnson and Hanson",CITY01167,CUIS04031
REST04121,"Jennings, Gonzalez and Villanueva",CITY01332,CUIS00273
REST04122,"Rodgers, Wood and Obrien",CITY01744,CUIS02727
REST04123,"Davis, Jimenez and Johnson",CITY01273,CUIS00295
REST04124,"Green, Rosales and Spencer",CITY03626,CUIS04640
REST04125,"Reynolds, Blake and Hall",CITY02335,CUIS02357
REST04126,"Evans, Mcbride and Davis",CITY00234,CUIS04501
REST04127,Johnson Group,CITY01598,CUIS01639
REST04128,Reynolds PLC,CITY03850,CUIS01142
REST04129,Ortiz and Sons,CITY04261,CUIS02745
REST04130,Williams Group,CITY04465,CUIS01320
REST04131,Mendoza-Huffman,CITY02170,CUIS01274
REST04132,Gonzalez Ltd,CITY00537,CUIS00866
REST04133,Mann-Vance,CITY04802,CUIS01977
REST04134,Anderson-Watkins,CITY04296,CUIS02787
REST04135,Roth LLC,CITY03427,CUIS03359
REST04136,"Tucker, Strickland and Wallace",CITY01436,CUIS01449
REST04137,"Smith, Evans and Murphy",CITY00885,CUIS02456
REST04138,Casey Group,CITY02524,CUIS02384
REST04139,Quinn and Sons,CITY01622,CUIS02911
REST04140,Schneider Inc,CITY03210,CUIS01059
REST04141,Mendoza LLC,CITY03153,CUIS01490
REST04142,Jimenez-Compton,CITY00981,CUIS04171
REST04143,"Anderson, Cunningham and Walker",CITY01250,CUIS04407
REST04144,"Faulkner, Palmer and Miller",CITY00313,CUIS03048
REST04145,Harris-Duke,CITY01941,CUIS00243
REST04146,Glenn and Sons,CITY04965,CUIS00690
REST04147,Davidson Group,CITY00465,CUIS02130
REST04148,"Hays, Rodriguez and Torres",CITY04554,CUIS02917
REST04149,Rivera Group,CITY04935,CUIS02563
REST04150,Davies Ltd,CITY00795,CUIS01486
REST04151,"Ortiz, Alvarado and Hansen",CITY01688,CUIS03313
REST04152,"Mayer, Velez and Garrett",CITY02446,CUIS02637
REST04153,"Higgins, Jones and Harris",CITY03485,CUIS00708
REST04154,"Thompson, Bates and Mccall",CITY02155,CUIS01550
REST04155,Salazar-Frost,CITY01495,CUIS00967
REST04156,"Gonzalez, Williams and Butler",CITY04009,CUIS03734
REST04157,Dawson and Sons,CITY04599,CUIS01134
REST04158,Baker-Short,CITY04584,CUIS02533
REST04159,Donovan-Mendez,CITY03946,CUIS01646
REST04160,Chung Inc,CITY02843,CUIS03855
REST04161,Thornton PLC,CITY02531,CUIS02444
REST04162,Mcdowell and Sons,CITY04904,CUIS02164
REST04163,Adams-Lee,CITY00040,CUIS02667
REST04164,Myers and Sons,CITY02208,CUIS01348
REST04165,"Campbell, Crawford and Gomez",CITY04392,CUIS00701
REST04166,Morales Inc,CITY01351,CUIS01170
REST04167,"Gonzalez, Sanders and King",CITY03064,CUIS02858
REST04168,"Wallace, Mendez and Trujillo",CITY01379,CUIS02308
REST04169,"White, Saunders and Luna",CITY02696,CUIS00661
REST04170,Harris-Smith,CITY03203,CUIS04958
REST04171,"Sims, Tate and Vaughan",CITY02997,CUIS01968
REST04172,Decker Inc,CITY03353,CUIS01231
REST04173,"Smith, Oconnor and Miller",CITY02062,CUIS00532
REST04174,Taylor-Ramsey,CITY04963,CUIS02519
REST04175,Moore-Williams,CITY02012,CUIS00388
REST04176,"Wood, Perez and Ingram",CITY00268,CUIS03827
REST04177,Mendoza Group,CITY00589,CUIS02916
REST04178,"Hall, Morris and Wells",CITY01124,CUIS01958
REST04179,Romero and Sons,CITY03452,CUIS00444
REST04180,Johnson PLC,CITY02095,CUIS03272
REST04181,Logan PLC,CITY01269,CUIS03613
REST04182,Wilson-Smith,CITY00202,CUIS03832
REST04183,Johnson LLC,CITY00671,CUIS03723
REST04184,Carlson-Stewart,CITY03360,CUIS04183
REST04185,Jones and Sons,CITY03354,CUIS04275
REST04186,Johnson PLC,CITY01439,CUIS00959
REST04187,Hodges Inc,CITY02029,CUIS04461
REST04188,Sims-Maxwell,CITY04694,CUIS03492
REST04189,Chapman LLC,CITY02392,CUIS00965
REST04190,Martinez and Sons,CITY00823,CUIS02973
REST04191,Baker-Scott,CITY03811,CUIS04320
REST04192,Livingston PLC,CITY00255,CUIS04366
REST04193,Gutierrez-Mccullough,CITY02740,CUIS03387
REST04194,Smith-Combs,CITY03266,CUIS00694
REST04195,Ross LLC,CITY00886,CUIS00173
REST04196,"Lambert, Shepherd and Taylor",CITY04331,CUIS04227
REST04197,Carey-Bryant,CITY04359,CUIS04152
REST04198,Walsh Group,CITY04341,CUIS03171
REST04199,Blanchard-Bell,CITY03767,CUIS03614
REST04200,Mcbride-Gross,CITY03366,CUIS01133
REST04201,Marks and Sons,CITY03774,CUIS00347
REST04202,Vaughn Inc,CITY04623,CUIS03985
REST04203,Pierce-Sandoval,CITY03276,CUIS02959
REST04204,Lara Group,CITY02665,CUIS03831
REST04205,Ramirez-Sparks,CITY01654,CUIS01070
REST04206,"Hartman, Peters and Hernandez",CITY03656,CUIS03081
REST04207,Gilmore PLC,CITY03576,CUIS03465
REST04208,"Brown, Herring and Miles",CITY02000,CUIS00867
REST04209,Reed-Adams,CITY04156,CUIS03184
REST04210,Hood-Ramirez,CITY03311,CUIS02928
REST04211,"Smith, Gonzalez and Parker",CITY01378,CUIS04550
REST04212,Aguilar and Sons,CITY00780,CUIS02982
REST04213,"Freeman, Matthews and Rivera",CITY01548,CUIS02709
REST04214,Shepard PLC,CITY02446,CUIS01467
REST04215,"Willis, Rios and Neal",CITY03315,CUIS00531
REST04216,Moore Ltd,CITY03347,CUIS02228
REST04217,Wells-Harris,CITY04601,CUIS02610
REST04218,Petersen-Baird,CITY03028,CUIS04975
REST04219,Mitchell-King,CITY02016,CUIS03894
REST04220,Hunt-Young,CITY00002,CUIS00125
REST04221,Griffin and Sons,CITY03144,CUIS01137
REST04222,Cunningham and Sons,CITY02018,CUIS01879
REST04223,Weiss Group,CITY02540,CUIS03358
REST04224,"Simon, Clark and Graham",CITY03459,CUIS02622
REST04225,"Rosales, Guzman and Ball",CITY00705,CUIS02872
REST04226,Berg Ltd,CITY02194,CUIS04023
REST04227,"Horton, Ramirez and Glenn",CITY02322,CUIS00276
REST04228,Ballard Inc,CITY00409,CUIS03703
REST04229,Harmon and Sons,CITY00800,CUIS04494
REST04230,"Mcgee, Morris and Thompson",CITY03243,CUIS03447
REST04231,Brown-Crosby,CITY04345,CUIS01266
REST04232,"Robinson, Alexander and Jackson",CITY01640,CUIS01972
REST04233,"Hernandez, Guzman and Armstrong",CITY00491,CUIS02638
REST04234,Johnson-Barton,CITY03128,CUIS04491
REST04235,"Guerrero, Browning and Griffin",CITY01228,CUIS00162
REST04236,Vasquez LLC,CITY00181,CUIS00175
REST04237,Johnson-Graves,CITY04013,CUIS01539
REST04238,Rush Group,CITY01472,CUIS00868
REST04239,Gutierrez PLC,CITY04656,CUIS00275
REST04240,"Miranda, Scott and Taylor",CITY02967,CUIS01915
REST04241,Meyers-Miller,CITY04038,CUIS02521
REST04242,"Roach, Morgan and Allen",CITY01750,CUIS00307
REST04243,Wells Inc,CITY03402,CUIS01799
REST04244,Anderson-Cruz,CITY01083,CUIS03701
REST04245,"Rios, Wilcox and Barnes",CITY03376,CUIS04462
REST04246,"Duran, Cisneros and Crawford",CITY01574,CUIS02542
REST04247,Mendez-Travis,CITY00075,CUIS00696
REST04248,"Davis, King and Campbell",CITY00230,CUIS03517
REST04249,"Green, Clark and Smith",CITY04267,CUIS03883
REST04250,Sanchez-Hahn,CITY03533,CUIS00767
REST04251,"Mueller, Carter and Mendoza",CITY00869,CUIS04110
REST04252,"Long, Ramsey and Cardenas",CITY04844,CUIS03675
REST04253,Olson-Whitehead,CITY01587,CUIS02446
REST04254,Chang PLC,CITY01932,CUIS02467
REST04255,"Jacobson, Greene and Owens",CITY01717,CUIS01546
REST04256,White Group,CITY02974,CUIS00737
REST04257,"Fitzgerald, Villarreal and Wilkins",CITY01191,CUIS01210
REST04258,"Doyle, Mccormick and Shelton",CITY00354,CUIS01987
REST04259,"Bridges, Thomas and Mack",CITY04336,CUIS01110
REST04260,Moore and Sons,CITY03652,CUIS02715
REST04261,Jones-Wilson,CITY02934,CUIS02846
REST04262,Dickerson LLC,CITY04646,CUIS04170
REST04263,"Sanchez, Davis and Hall",CITY03808,CUIS03207
REST04264,Sims-Johnson,CITY00161,CUIS01957
REST04265,Jones-Morris,CITY04173,CUIS02408
REST04266,"Kim, Fields and Oneal",CITY02821,CUIS04295
REST04267,Mahoney Inc,CITY02288,CUIS01467
REST04268,"Johnson, Hicks and Singh",CITY02224,CUIS01495
REST04269,Wise-Sharp,CITY03506,CUIS00569
REST04270,Mullen and Sons,CITY04649,CUIS03281
REST04271,Aguirre Group,CITY01743,CUIS00950
REST04272,Hall-Richardson,CITY00458,CUIS02242
REST04273,Lin-Donaldson,CITY04943,CUIS02908
REST04274,"White, Mason and Franklin",CITY01718,CUIS04242
REST04275,"Huynh, Carroll and Vasquez",CITY01211,CUIS03703
REST04276,Tucker-Webster,CITY03295,CUIS03912
REST04277,"Melendez, Cabrera and Hart",CITY04097,CUIS00689
REST04278,"Powell, Vang and Parker",CITY00206,CUIS02456
REST04279,Romero PLC,CITY00917,CUIS00783
REST04280,Williams-Williams,CITY01439,CUIS04393
REST04281,Neal Ltd,CITY04018,CUIS02649
REST04282,Peterson-Reynolds,CITY01015,CUIS00687
REST04283,Price and Sons,CITY00342,CUIS02406
REST04284,Briggs-Hoffman,CITY03686,CUIS03871
REST04285,Poole-Parker,CITY01572,CUIS01763
REST04286,Bender LLC,CITY01355,CUIS00786
REST04287,"Townsend, Cooley and Ray",CITY00199,CUIS02218
REST04288,"Coleman, Leblanc and Short",CITY03372,CUIS03970
REST04289,Dean and Sons,CITY02244,CUIS02018
REST04290,"Hoffman, Freeman and Mitchell",CITY02879,CUIS00006
REST04291,Ellison-Hood,CITY03118,CUIS01214
REST04292,Lutz Group,CITY02976,CUIS01734
REST04293,Gonzalez Inc,CITY02991,CUIS04199
REST04294,Simmons PLC,CITY03426,CUIS04384
REST04295,Moore Ltd,CITY04937,CUIS03504
REST04296,Wood Group,CITY02771,CUIS04466
REST04297,"King, Hooper and Schmidt",CITY00942,CUIS03613
REST04298,"Simpson, Charles and Mcclain",CITY02388,CUIS02665
REST04299,Morgan-Smith,CITY00940,CUIS01612
REST04300,Pratt-Guerra,CITY03259,CUIS02864
REST04301,"Gregory, Gonzalez and Obrien",CITY01280,CUIS04615
REST04302,"Davis, Guzman and Lewis",CITY04118,CUIS02048
REST04303,Williams Inc,CITY01405,CUIS02397
REST04304,"Stokes, Beck and Jackson",CITY00523,CUIS04827
REST04305,Taylor Group,CITY01508,CUIS02771
REST04306,Fields-Briggs,CITY03461,CUIS03497
REST04307,"Brown, Crane and Ruiz",CITY01677,CUIS02979
REST04308,"Spence, Ross and Myers",CITY03257,CUIS04596
REST04309,Watkins PLC,CITY03853,CUIS01678
REST04310,"Fox, Reeves and House",CITY03205,CUIS04085
REST04311,Allen Group,CITY04058,CUIS03461
REST04312,"Strong, Huerta and Thompson",CITY03533,CUIS00960
REST04313,Miller Ltd,CITY01529,CUIS04392
REST04314,"Turner, Campos and Johnson",CITY02633,CUIS01893
REST04315,"Parker, Powers and Reilly",CITY02057,CUIS00039
REST04316,Baker-Sanchez,CITY03010,CUIS02203
REST04317,Sanchez-Gonzales,CITY03546,CUIS01376
REST04318,Mcdaniel Ltd,CITY00832,CUIS03273
REST04319,Wells-Austin,CITY03611,CUIS04102
REST04320,Smith-White,CITY03695,CUIS03441
REST04321,Dalton PLC,CITY04158,CUIS04750
REST04322,"Lucero, Pham and Nelson",CITY04459,CUIS02610
REST04323,Horton LLC,CITY01819,CUIS00498
REST04324,Bridges-King,CITY03826,CUIS04953
REST04325,Gonzalez LLC,CITY00486,CUIS02673
REST04326,Hebert LLC,CITY03002,CUIS02875
REST04327,Wood-Gentry,CITY01347,CUIS02331
REST04328,Walker-Goodwin,CITY01024,CUIS01664
REST04329,Baird-Floyd,CITY02491,CUIS01210
REST04330,Hale-Chapman,CITY02793,CUIS01604
REST04331,"Bryant, Castro and Dunn",CITY02158,CUIS02096
REST04332,Ramirez-Rivera,CITY01462,CUIS01455
REST04333,"Garcia, Coleman and Shepard",CITY00431,CUIS01348
REST04334,Lane and Sons,CITY02170,CUIS02321
REST04335,"Morrow, Nelson and Warren",CITY02734,CUIS03726
REST04336,"Jenkins, Butler and Brown",CITY04648,CUIS00420
REST04337,Sparks-Curry,CITY03530,CUIS00409
REST04338,"Herrera, Dodson and Mason",CITY03212,CUIS02744
REST04339,"Miller, Holt and Ferguson",CITY01290,CUIS01120
REST04340,West-Gordon,CITY00822,CUIS04813
REST04341,"Davis, Ramirez and Waller",CITY04986,CUIS04474
REST04342,"Stephenson, Gardner and Smith",CITY01078,CUIS00873
REST04343,Gonzalez-Ortega,CITY03206,CUIS02656
REST04344,Branch PLC,CITY02858,CUIS04135
REST04345,Alexander LLC,CITY04753,CUIS03600
REST04346,Robbins PLC,CITY04601,CUIS03832
REST04347,Harvey Ltd,CITY04529,CUIS03413
REST04348,"Williams, Chang and Green",CITY00151,CUIS02737
REST04349,"Deleon, Brown and Cantu",CITY02282,CUIS00265
REST04350,Davidson-Dennis,CITY03161,CUIS02478
REST04351,"Holmes, Brown and Lamb",CITY02231,CUIS01382
REST04352,Hoffman Group,CITY01030,CUIS02023
REST04353,Malone Inc,CITY00167,CUIS00667
REST04354,"Lester, Moody and Garcia",CITY01781,CUIS00178
