PersonID,FriendPersonID
PERS03496,PERS00677
PERS03497,PERS00590
PERS03497,PERS01528
PERS03497,PERS03203
PERS03497,PERS03944
PERS03497,PERS02531
PERS03497,PERS00383
PERS03497,PERS04760
PERS03497,PERS00437
PERS03498,PERS00101
PERS03498,PERS04699
PERS03498,PERS04248
PERS03498,PERS03358
PERS03498,PERS01345
PERS03499,PERS04444
PERS03499,PERS02141
PERS03499,PERS02010
PERS03499,PERS00127
PERS03499,PERS02419
PERS03499,PERS01315
PERS03499,PERS02712
PERS03500,PERS01954
PERS03501,PERS00509
PERS03501,PERS00657
PERS03501,PERS03252
PERS03501,PERS03815
PERS03501,PERS04565
PERS03502,PERS03141
PERS03502,PERS00004
PERS03502,PERS02326
PERS03502,PERS03715
PERS03502,PERS02887
PERS03502,PERS04194
PERS03503,PERS00445
PERS03503,PERS03173
PERS03503,PERS03276
PERS03503,PERS03459
PERS03503,PERS04568
PERS03503,PERS03849
PERS03503,PERS02556
PERS03503,PERS04801
PERS03503,PERS01601
PERS03503,PERS02711
PERS03504,PERS03746
PERS03504,PERS03631
PERS03505,PERS01523
PERS03505,PERS03262
PERS03506,PERS04780
PERS03506,PERS01472
PERS03507,PERS02692
PERS03507,PERS04213
PERS03507,PERS00463
PERS03507,PERS00810
PERS03507,PERS03707
PERS03507,PERS04990
PERS03507,PERS01047
PERS03507,PERS04335
PERS03508,PERS03187
PERS03508,PERS02861
PERS03508,PERS03996
PERS03509,PERS04467
PERS03509,PERS02267
PERS03509,PERS00736
PERS03509,PERS00650
PERS03509,PERS04595
PERS03509,PERS00815
PERS03510,PERS03925
PERS03510,PERS01635
PERS03510,PERS01093
PERS03510,PERS02445
PERS03510,PERS02808
PERS03510,PERS03818
PERS03510,PERS03997
PERS03510,PERS01911
PERS03511,PERS04910
PERS03511,PERS01153
PERS03511,PERS00282
PERS03511,PERS03599
PERS03511,PERS04866
PERS03511,PERS01876
PERS03511,PERS01703
PERS03511,PERS00541
PERS03512,PERS02828
PERS03512,PERS04231
PERS03512,PERS00586
PERS03513,PERS02572
PERS03514,PERS02114
PERS03514,PERS00185
PERS03514,PERS03863
PERS03514,PERS01844
PERS03514,PERS00773
PERS03514,PERS01142
PERS03515,PERS00815
PERS03515,PERS04902
PERS03515,PERS02524
PERS03515,PERS01292
PERS03516,PERS02310
PERS03516,PERS04689
PERS03516,PERS02692
PERS03516,PERS02495
PERS03517,PERS01771
PERS03517,PERS04714
PERS03517,PERS01302
PERS03518,PERS03613
PERS03518,PERS00029
PERS03518,PERS03157
PERS03518,PERS03258
PERS03518,PERS03230
PERS03518,PERS04817
PERS03518,PERS03703
PERS03518,PERS01128
PERS03519,PERS01955
PERS03519,PERS01054
PERS03519,PERS05000
PERS03519,PERS00953
PERS03519,PERS04502
PERS03519,PERS04601
PERS03519,PERS04164
PERS03519,PERS00197
PERS03519,PERS03158
PERS03520,PERS02307
PERS03520,PERS03896
PERS03520,PERS00601
PERS03520,PERS03565
PERS03520,PERS01361
PERS03520,PERS03910
PERS03520,PERS03959
PERS03520,PERS00979
PERS03520,PERS04814
PERS03521,PERS02844
PERS03522,PERS01292
PERS03522,PERS03526
PERS03522,PERS00864
PERS03522,PERS03174
PERS03523,PERS04383
PERS03523,PERS02599
PERS03523,PERS04233
PERS03523,PERS03665
PERS03523,PERS01334
PERS03524,PERS03144
PERS03524,PERS02602
PERS03524,PERS00136
PERS03524,PERS04497
PERS03524,PERS00740
PERS03524,PERS02352
PERS03524,PERS00560
PERS03525,PERS02979
PERS03525,PERS04485
PERS03525,PERS01690
PERS03525,PERS04394
PERS03525,PERS00426
PERS03526,PERS00457
PERS03526,PERS04142
PERS03526,PERS02767
PERS03526,PERS02293
PERS03526,PERS00084
PERS03526,PERS01181
PERS03526,PERS03894
PERS03527,PERS04999
PERS03527,PERS01352
PERS03527,PERS03403
PERS03527,PERS01099
PERS03527,PERS03419
PERS03527,PERS03414
PERS03527,PERS00857
PERS03527,PERS04459
PERS03527,PERS01062
PERS03527,PERS04648
PERS03528,PERS04208
PERS03528,PERS03638
PERS03528,PERS01423
PERS03528,PERS02366
PERS03528,PERS01277
PERS03528,PERS00079
PERS03528,PERS03964
PERS03529,PERS02695
PERS03529,PERS04064
PERS03529,PERS02365
PERS03529,PERS04187
PERS03529,PERS02711
PERS03529,PERS04478
PERS03529,PERS04767
PERS03529,PERS01552
PERS03530,PERS04747
PERS03530,PERS03377
PERS03530,PERS01447
PERS03530,PERS00543
PERS03530,PERS00278
PERS03531,PERS00510
PERS03531,PERS01466
PERS03531,PERS00688
PERS03531,PERS04431
PERS03532,PERS00485
PERS03532,PERS00199
PERS03532,PERS01561
PERS03532,PERS03482
PERS03532,PERS03960
PERS03532,PERS00057
PERS03533,PERS03574
PERS03533,PERS04025
PERS03533,PERS04050
PERS03533,PERS04131
PERS03533,PERS02245
PERS03533,PERS02780
PERS03533,PERS03679
PERS03534,PERS04775
PERS03534,PERS04234
PERS03534,PERS01463
PERS03534,PERS03476
PERS03534,PERS04701
PERS03534,PERS02841
PERS03534,PERS04585
PERS03535,PERS01014
PERS03535,PERS03033
PERS03535,PERS03419
PERS03535,PERS02444
PERS03535,PERS03985
PERS03535,PERS04543
PERS03536,PERS03260
PERS03536,PERS00145
PERS03536,PERS04313
PERS03536,PERS01795
PERS03536,PERS04297
PERS03537,PERS00804
PERS03537,PERS03780
PERS03537,PERS04195
PERS03537,PERS02687
PERS03537,PERS04603
PERS03537,PERS00831
PERS03538,PERS03375
PERS03539,PERS00489
PERS03539,PERS02594
PERS03539,PERS01386
PERS03539,PERS03647
PERS03539,PERS02299
PERS03539,PERS01901
PERS03539,PERS04826
PERS03539,PERS04755
PERS03539,PERS00620
PERS03539,PERS01048
PERS03540,PERS02247
PERS03540,PERS00714
PERS03540,PERS02323
PERS03540,PERS00869
PERS03541,PERS04583
PERS03541,PERS02502
PERS03541,PERS02775
PERS03541,PERS04083
PERS03541,PERS01732
PERS03541,PERS02008
PERS03542,PERS04273
PERS03543,PERS02631
PERS03543,PERS04092
PERS03543,PERS04094
PERS03543,PERS00171
PERS03543,PERS03244
PERS03543,PERS00561
PERS03543,PERS04521
PERS03543,PERS00663
PERS03543,PERS01695
PERS03543,PERS04909
PERS03544,PERS04026
PERS03544,PERS01188
PERS03544,PERS03474
PERS03545,PERS00517
PERS03545,PERS01146
PERS03545,PERS00058
PERS03546,PERS03329
PERS03546,PERS01957
PERS03546,PERS02491
PERS03546,PERS03733
PERS03547,PERS02084
PERS03548,PERS03429
PERS03548,PERS04278
PERS03548,PERS01689
PERS03548,PERS00472
PERS03548,PERS00430
PERS03548,PERS01464
PERS03549,PERS03674
PERS03549,PERS04470
PERS03549,PERS04619
PERS03549,PERS02117
PERS03549,PERS00789
PERS03550,PERS04866
PERS03550,PERS01159
PERS03550,PERS00292
PERS03551,PERS01459
PERS03551,PERS00792
PERS03551,PERS04191
PERS03551,PERS01918
PERS03551,PERS00958
PERS03551,PERS01607
PERS03551,PERS03218
PERS03551,PERS00669
PERS03552,PERS04905
PERS03553,PERS00624
PERS03553,PERS03055
PERS03553,PERS02246
PERS03553,PERS02551
PERS03553,PERS02505
PERS03553,PERS02441
PERS03553,PERS02018
PERS03554,PERS00614
PERS03555,PERS04833
PERS03555,PERS04957
PERS03555,PERS02704
PERS03555,PERS02959
PERS03555,PERS02185
PERS03556,PERS01779
PERS03557,PERS01614
PERS03557,PERS02517
PERS03557,PERS01359
PERS03557,PERS02401
PERS03557,PERS03615
PERS03557,PERS04016
PERS03557,PERS00486
PERS03558,PERS03685
PERS03559,PERS01844
PERS03559,PERS00332
PERS03559,PERS03241
PERS03559,PERS01045
PERS03559,PERS01136
PERS03559,PERS04476
PERS03560,PERS02124
PERS03560,PERS03548
PERS03561,PERS02305
PERS03561,PERS03341
PERS03561,PERS02411
PERS03561,PERS03685
PERS03561,PERS00865
PERS03561,PERS00954
PERS03561,PERS02283
PERS03561,PERS01357
PERS03561,PERS03526
PERS03562,PERS04362
PERS03562,PERS03379
PERS03562,PERS00209
PERS03562,PERS04080
PERS03562,PERS04546
PERS03563,PERS00715
PERS03563,PERS01829
PERS03563,PERS03955
PERS03563,PERS03595
PERS03563,PERS00091
PERS03563,PERS02171
PERS03563,PERS02115
PERS03563,PERS00380
PERS03564,PERS04781
PERS03564,PERS04208
PERS03564,PERS01064
PERS03565,PERS03883
PERS03565,PERS02149
PERS03565,PERS03514
PERS03565,PERS03136
PERS03565,PERS03968
PERS03565,PERS02658
PERS03565,PERS04168
PERS03565,PERS00987
PERS03565,PERS02229
PERS03566,PERS02297
PERS03566,PERS03140
PERS03566,PERS03339
PERS03566,PERS04877
PERS03566,PERS04034
PERS03566,PERS01839
PERS03566,PERS03887
PERS03566,PERS03721
PERS03566,PERS04452
PERS03566,PERS01613
PERS03567,PERS01879
PERS03567,PERS01225
PERS03567,PERS02016
PERS03568,PERS03542
PERS03568,PERS02212
PERS03569,PERS01443
PERS03569,PERS00275
PERS03569,PERS01958
PERS03569,PERS03141
PERS03569,PERS03418
PERS03569,PERS00029
PERS03570,PERS04580
PERS03570,PERS01582
PERS03570,PERS03717
PERS03570,PERS03044
PERS03570,PERS03972
PERS03571,PERS01420
PERS03571,PERS03020
PERS03571,PERS00287
PERS03572,PERS01177
PERS03573,PERS02995
PERS03574,PERS01872
PERS03574,PERS04184
PERS03574,PERS01722
PERS03574,PERS00901
PERS03574,PERS03551
PERS03575,PERS04427
PERS03576,PERS03587
PERS03577,PERS02613
PERS03577,PERS03766
PERS03578,PERS01370
PERS03578,PERS04556
PERS03579,PERS02745
PERS03580,PERS04321
PERS03580,PERS03926
PERS03580,PERS00729
PERS03580,PERS04560
PERS03580,PERS00579
PERS03580,PERS03423
PERS03581,PERS03797
PERS03581,PERS01565
PERS03581,PERS03796
PERS03581,PERS04403
PERS03581,PERS03209
PERS03581,PERS03653
PERS03581,PERS02820
PERS03581,PERS04592
PERS03582,PERS01477
PERS03582,PERS00947
PERS03582,PERS02866
PERS03582,PERS04958
PERS03582,PERS02476
PERS03582,PERS04248
PERS03582,PERS01794
PERS03582,PERS01749
PERS03583,PERS04627
PERS03583,PERS04889
PERS03583,PERS02601
PERS03583,PERS02496
PERS03583,PERS04085
PERS03583,PERS00506
PERS03583,PERS02554
PERS03583,PERS02233
PERS03583,PERS00994
PERS03584,PERS02608
PERS03584,PERS03592
PERS03584,PERS03965
PERS03584,PERS04245
PERS03584,PERS04044
PERS03584,PERS02664
PERS03584,PERS04651
PERS03584,PERS01989
PERS03585,PERS01706
PERS03585,PERS00223
PERS03585,PERS02230
PERS03585,PERS04411
PERS03585,PERS04342
PERS03585,PERS02358
PERS03586,PERS04688
PERS03586,PERS02109
PERS03586,PERS01078
PERS03586,PERS00010
PERS03587,PERS04500
PERS03587,PERS01545
PERS03587,PERS03151
PERS03587,PERS02695
PERS03587,PERS00564
PERS03587,PERS04165
PERS03587,PERS03200
PERS03587,PERS02737
PERS03587,PERS03332
PERS03588,PERS01035
PERS03588,PERS04397
PERS03588,PERS00532
PERS03588,PERS02030
PERS03588,PERS04235
PERS03588,PERS03321
PERS03589,PERS01362
PERS03589,PERS00183
PERS03589,PERS04967
PERS03590,PERS00717
PERS03590,PERS02729
PERS03590,PERS01958
PERS03590,PERS01167
PERS03590,PERS00736
PERS03590,PERS00759
PERS03590,PERS02902
PERS03590,PERS01625
PERS03590,PERS00082
PERS03590,PERS04721
PERS03591,PERS02089
PERS03591,PERS01431
PERS03591,PERS01417
PERS03591,PERS02789
PERS03591,PERS01162
PERS03591,PERS01151
PERS03591,PERS00643
PERS03591,PERS00966
PERS03592,PERS01540
PERS03592,PERS03784
PERS03593,PERS02555
PERS03593,PERS01848
PERS03593,PERS02837
PERS03593,PERS04246
PERS03593,PERS03804
PERS03593,PERS03810
PERS03594,PERS01082
PERS03594,PERS02820
PERS03594,PERS02805
PERS03594,PERS01310
PERS03595,PERS01098
PERS03595,PERS02986
PERS03595,PERS03956
PERS03595,PERS02796
PERS03595,PERS00315
PERS03595,PERS00724
PERS03595,PERS01264
PERS03595,PERS01482
PERS03596,PERS00455
PERS03596,PERS04193
PERS03596,PERS01798
PERS03596,PERS02348
PERS03596,PERS02177
PERS03596,PERS01454
PERS03596,PERS02662
PERS03597,PERS03589
PERS03597,PERS00700
PERS03597,PERS03072
PERS03598,PERS04515
PERS03598,PERS04813
PERS03598,PERS02864
PERS03598,PERS01990
PERS03598,PERS02661
PERS03599,PERS02001
PERS03599,PERS00696
PERS03599,PERS02532
PERS03599,PERS03335
PERS03600,PERS01999
PERS03600,PERS01134
PERS03600,PERS04382
PERS03600,PERS00808
PERS03600,PERS03167
PERS03600,PERS03277
PERS03600,PERS03973
PERS03601,PERS01215
PERS03602,PERS04906
PERS03602,PERS01423
PERS03602,PERS00732
PERS03602,PERS02131
PERS03602,PERS03151
PERS03602,PERS00210
PERS03602,PERS00618
PERS03603,PERS04452
PERS03603,PERS02449
PERS03603,PERS00924
PERS03603,PERS03631
PERS03604,PERS04206
PERS03604,PERS01297
PERS03604,PERS03222
PERS03604,PERS01517
PERS03605,PERS01792
PERS03605,PERS01350
PERS03606,PERS02193
PERS03607,PERS04361
PERS03608,PERS02347
PERS03608,PERS03644
PERS03609,PERS04394
PERS03609,PERS01247
PERS03609,PERS02817
PERS03609,PERS02113
PERS03609,PERS03454
PERS03609,PERS00691
PERS03609,PERS00722
PERS03609,PERS00050
PERS03609,PERS02321
PERS03610,PERS00930
PERS03610,PERS04659
PERS03610,PERS02031
PERS03610,PERS02716
PERS03610,PERS04020
PERS03610,PERS04419
PERS03610,PERS03647
PERS03610,PERS03251
PERS03610,PERS04101
PERS03611,PERS01883
PERS03611,PERS01856
PERS03611,PERS04332
PERS03611,PERS02650
PERS03611,PERS04845
PERS03611,PERS01795
PERS03611,PERS03253
PERS03611,PERS00048
PERS03611,PERS01170
PERS03612,PERS04799
PERS03612,PERS03511
PERS03612,PERS04585
PERS03612,PERS00364
PERS03612,PERS03949
PERS03612,PERS02444
PERS03612,PERS03926
PERS03612,PERS01752
PERS03612,PERS01875
PERS03612,PERS01948
PERS03613,PERS02057
PERS03613,PERS01215
PERS03613,PERS03973
PERS03613,PERS02121
PERS03613,PERS00390
PERS03613,PERS01673
PERS03613,PERS02046
PERS03613,PERS00066
PERS03613,PERS02537
PERS03614,PERS00935
PERS03614,PERS00702
PERS03614,PERS01142
PERS03614,PERS02950
PERS03614,PERS04164
PERS03614,PERS02478
PERS03615,PERS00992
PERS03615,PERS03737
PERS03615,PERS04877
PERS03615,PERS01904
PERS03615,PERS00584
PERS03615,PERS03938
PERS03615,PERS00444
PERS03616,PERS00284
PERS03616,PERS01644
PERS03616,PERS03921
PERS03616,PERS03444
PERS03616,PERS00088
PERS03616,PERS00232
PERS03616,PERS01972
PERS03616,PERS02344
PERS03617,PERS03040
PERS03617,PERS02998
PERS03617,PERS00946
PERS03617,PERS02268
PERS03617,PERS02971
PERS03617,PERS01697
PERS03617,PERS01702
PERS03618,PERS01312
PERS03618,PERS03737
PERS03618,PERS00067
PERS03619,PERS00948
PERS03619,PERS00352
PERS03620,PERS04363
PERS03620,PERS01560
PERS03620,PERS04512
PERS03620,PERS01571
PERS03620,PERS02910
PERS03620,PERS01864
PERS03621,PERS04009
PERS03621,PERS02542
PERS03621,PERS02284
PERS03622,PERS03374
PERS03622,PERS03587
PERS03622,PERS01514
PERS03623,PERS03070
PERS03623,PERS02997
PERS03623,PERS04018
PERS03624,PERS02197
PERS03624,PERS02523
PERS03624,PERS04892
PERS03624,PERS01420
PERS03624,PERS03127
PERS03624,PERS02103
PERS03624,PERS03411
PERS03625,PERS02161
PERS03625,PERS00674
PERS03625,PERS03612
PERS03625,PERS02204
PERS03625,PERS01058
PERS03625,PERS02937
PERS03625,PERS02853
PERS03625,PERS04154
PERS03625,PERS02200
PERS03626,PERS00430
PERS03626,PERS00535
PERS03626,PERS01571
PERS03626,PERS02327
PERS03626,PERS01078
PERS03626,PERS00373
PERS03627,PERS02841
PERS03627,PERS02444
PERS03627,PERS03401
PERS03627,PERS04797
PERS03627,PERS03324
PERS03627,PERS01526
PERS03628,PERS02742
PERS03628,PERS01682
PERS03628,PERS01146
PERS03628,PERS04986
PERS03629,PERS00099
PERS03629,PERS02741
PERS03629,PERS03544
PERS03629,PERS03277
PERS03629,PERS02252
PERS03630,PERS03419
PERS03630,PERS03022
PERS03630,PERS03449
PERS03630,PERS01268
PERS03631,PERS00078
PERS03631,PERS03556
PERS03631,PERS01486
PERS03631,PERS00957
PERS03631,PERS01749
PERS03632,PERS01733
PERS03632,PERS02256
PERS03632,PERS04402
PERS03632,PERS04048
PERS03632,PERS04761
PERS03632,PERS02117
PERS03632,PERS02490
PERS03632,PERS01655
PERS03633,PERS00479
PERS03633,PERS02913
PERS03634,PERS00296
PERS03634,PERS03539
PERS03634,PERS02997
PERS03634,PERS03445
PERS03634,PERS02097
PERS03634,PERS00798
PERS03635,PERS02755
PERS03636,PERS03962
PERS03636,PERS01035
PERS03636,PERS02275
PERS03636,PERS01593
PERS03636,PERS03791
PERS03636,PERS03368
PERS03636,PERS04783
PERS03636,PERS04130
PERS03636,PERS04979
PERS03636,PERS04597
PERS03637,PERS02468
PERS03637,PERS03420
PERS03638,PERS02707
PERS03638,PERS04704
PERS03639,PERS00555
PERS03639,PERS01539
PERS03639,PERS04720
PERS03639,PERS03818
PERS03640,PERS02128
PERS03640,PERS01873
PERS03640,PERS02989
PERS03640,PERS01847
PERS03640,PERS02536
PERS03640,PERS02379
PERS03640,PERS01250
PERS03641,PERS04524
PERS03641,PERS01879
PERS03642,PERS03956
PERS03642,PERS02240
PERS03642,PERS03702
PERS03643,PERS00218
PERS03643,PERS00640
PERS03643,PERS03023
PERS03644,PERS03954
PERS03644,PERS02067
PERS03644,PERS03564
PERS03644,PERS03569
PERS03644,PERS04397
PERS03644,PERS04747
PERS03644,PERS00630
PERS03644,PERS02273
PERS03644,PERS02105
PERS03644,PERS04524
PERS03645,PERS03232
PERS03645,PERS01073
PERS03645,PERS00559
PERS03645,PERS01708
PERS03645,PERS00878
PERS03645,PERS02475
PERS03645,PERS04532
PERS03645,PERS00056
PERS03645,PERS02705
PERS03646,PERS01913
PERS03646,PERS00811
PERS03646,PERS02084
PERS03646,PERS02167
PERS03646,PERS03431
PERS03646,PERS02851
PERS03646,PERS02312
PERS03647,PERS02512
PERS03647,PERS00928
PERS03647,PERS00571
PERS03647,PERS04002
PERS03647,PERS03744
PERS03647,PERS00820
PERS03648,PERS00114
PERS03648,PERS01499
PERS03648,PERS03458
PERS03648,PERS00735
PERS03648,PERS03145
PERS03648,PERS01403
PERS03648,PERS03629
PERS03649,PERS03538
PERS03649,PERS04157
PERS03649,PERS03176
PERS03649,PERS01887
PERS03650,PERS00582
PERS03650,PERS00620
PERS03650,PERS04987
PERS03650,PERS01492
PERS03650,PERS04428
PERS03650,PERS03273
PERS03650,PERS00198
PERS03651,PERS00940
PERS03651,PERS00138
PERS03651,PERS02926
PERS03651,PERS03204
PERS03651,PERS02062
PERS03651,PERS04734
PERS03652,PERS00635
PERS03652,PERS04681
PERS03652,PERS01115
PERS03652,PERS00774
PERS03652,PERS04128
PERS03652,PERS03319
PERS03652,PERS00061
PERS03652,PERS03104
PERS03652,PERS02295
PERS03653,PERS03053
PERS03653,PERS03015
PERS03653,PERS04202
PERS03654,PERS00952
PERS03654,PERS00463
PERS03654,PERS04667
PERS03654,PERS00561
PERS03654,PERS03069
PERS03654,PERS04245
PERS03654,PERS00832
PERS03654,PERS04494
PERS03655,PERS00737
PERS03655,PERS03671
PERS03655,PERS01550
PERS03655,PERS02593
PERS03655,PERS03140
PERS03655,PERS04789
PERS03656,PERS03953
PERS03657,PERS01382
PERS03657,PERS00296
PERS03657,PERS01077
PERS03657,PERS01574
PERS03657,PERS01541
PERS03657,PERS01727
PERS03657,PERS00611
PERS03657,PERS04228
PERS03657,PERS01529
PERS03657,PERS01322
PERS03658,PERS04903
PERS03658,PERS03039
PERS03658,PERS03996
PERS03658,PERS02098
PERS03658,PERS03240
PERS03659,PERS04227
PERS03659,PERS02951
PERS03659,PERS02055
PERS03659,PERS02962
PERS03659,PERS00500
PERS03659,PERS00077
PERS03659,PERS02411
PERS03659,PERS03727
PERS03660,PERS03428
PERS03660,PERS04077
PERS03660,PERS02937
PERS03661,PERS01027
PERS03661,PERS04375
PERS03661,PERS02639
PERS03661,PERS00317
PERS03662,PERS01317
PERS03663,PERS03942
PERS03663,PERS03888
PERS03663,PERS00725
PERS03663,PERS00775
PERS03664,PERS00678
PERS03665,PERS01329
PERS03665,PERS01556
PERS03665,PERS01481
PERS03665,PERS01116
PERS03665,PERS02363
PERS03665,PERS00339
PERS03665,PERS02921
PERS03665,PERS04298
PERS03666,PERS00322
PERS03666,PERS04907
PERS03666,PERS01874
PERS03666,PERS01457
PERS03667,PERS02853
PERS03667,PERS03567
PERS03667,PERS02583
PERS03667,PERS03395
PERS03667,PERS02407
PERS03667,PERS03712
PERS03667,PERS03252
PERS03667,PERS01609
PERS03667,PERS02174
PERS03667,PERS04578
PERS03668,PERS03385
PERS03668,PERS01147
PERS03668,PERS00189
PERS03668,PERS01163
PERS03668,PERS01713
PERS03668,PERS03730
PERS03668,PERS04572
PERS03668,PERS01554
PERS03668,PERS00322
PERS03668,PERS03580
PERS03669,PERS00694
PERS03669,PERS01533
PERS03669,PERS01431
PERS03669,PERS00724
PERS03669,PERS04165
PERS03669,PERS01588
PERS03669,PERS03047
PERS03670,PERS02551
PERS03670,PERS03796
PERS03670,PERS04791
PERS03670,PERS03122
PERS03670,PERS02113
PERS03670,PERS04495
PERS03670,PERS00276
PERS03670,PERS04350
PERS03670,PERS00393
PERS03670,PERS04561
PERS03671,PERS02129
PERS03671,PERS00110
PERS03671,PERS04534
PERS03671,PERS03424
PERS03672,PERS04512
PERS03672,PERS01026
PERS03672,PERS01659
PERS03672,PERS01695
PERS03673,PERS01115
PERS03673,PERS03717
PERS03673,PERS02717
PERS03673,PERS01781
PERS03673,PERS03566
PERS03673,PERS02467
PERS03673,PERS04045
PERS03673,PERS02983
PERS03673,PERS03933
PERS03674,PERS03660
PERS03674,PERS03294
PERS03674,PERS01610
PERS03674,PERS02387
PERS03674,PERS02392
PERS03675,PERS01474
PERS03675,PERS03846
PERS03675,PERS03913
PERS03675,PERS03089
PERS03675,PERS02555
PERS03675,PERS00557
PERS03676,PERS00286
PERS03676,PERS04832
PERS03676,PERS02062
PERS03676,PERS02400
PERS03676,PERS03697
PERS03677,PERS03163
PERS03677,PERS04465
PERS03677,PERS04384
PERS03677,PERS02634
PERS03677,PERS04957
PERS03677,PERS00124
PERS03677,PERS04929
PERS03678,PERS00867
PERS03678,PERS00430
PERS03678,PERS00091
PERS03678,PERS01522
PERS03679,PERS01193
PERS03679,PERS04145
PERS03679,PERS00755
PERS03679,PERS04577
PERS03679,PERS00654
PERS03679,PERS03913
PERS03679,PERS03256
PERS03679,PERS04159
PERS03680,PERS03921
PERS03680,PERS03667
PERS03680,PERS01427
PERS03680,PERS04618
PERS03680,PERS01081
PERS03680,PERS02521
PERS03680,PERS01206
PERS03680,PERS00582
PERS03680,PERS00208
PERS03681,PERS01549
PERS03681,PERS04862
PERS03681,PERS01328
PERS03681,PERS04865
PERS03681,PERS04522
PERS03681,PERS02937
PERS03681,PERS01411
PERS03681,PERS02212
PERS03682,PERS02289
PERS03682,PERS04770
PERS03682,PERS01005
PERS03682,PERS02314
PERS03682,PERS01784
PERS03683,PERS01220
PERS03683,PERS04591
PERS03683,PERS04089
PERS03683,PERS04424
PERS03683,PERS00266
PERS03683,PERS03986
PERS03683,PERS00695
PERS03683,PERS01305
PERS03683,PERS04123
PERS03683,PERS02987
PERS03684,PERS04911
PERS03684,PERS00327
PERS03684,PERS00572
PERS03684,PERS04307
PERS03684,PERS04884
PERS03684,PERS04473
PERS03685,PERS04628
PERS03686,PERS00696
PERS03686,PERS03120
PERS03686,PERS00783
PERS03686,PERS01947
PERS03686,PERS00692
PERS03686,PERS02232
PERS03686,PERS04674
PERS03686,PERS04972
PERS03686,PERS00981
PERS03686,PERS02977
PERS03687,PERS00462
PERS03687,PERS00471
PERS03687,PERS04105
PERS03687,PERS01485
PERS03687,PERS00489
PERS03687,PERS04971
PERS03687,PERS03409
PERS03687,PERS04785
PERS03687,PERS00656
PERS03688,PERS04433
PERS03688,PERS00038
PERS03688,PERS02746
PERS03688,PERS01631
PERS03688,PERS03116
PERS03688,PERS01490
PERS03688,PERS01558
PERS03688,PERS00634
PERS03689,PERS04704
PERS03689,PERS01464
PERS03690,PERS03221
PERS03690,PERS01794
PERS03690,PERS04224
PERS03690,PERS04488
PERS03690,PERS04990
PERS03690,PERS03798
PERS03691,PERS01727
PERS03691,PERS01108
PERS03691,PERS02764
PERS03691,PERS02626
PERS03691,PERS03373
PERS03691,PERS02235
PERS03692,PERS00566
PERS03692,PERS04357
PERS03692,PERS04056
PERS03692,PERS03766
PERS03692,PERS01777
PERS03692,PERS03287
PERS03693,PERS04771
PERS03693,PERS00681
PERS03694,PERS03873
PERS03694,PERS02657
PERS03694,PERS04291
PERS03694,PERS03139
PERS03694,PERS04408
PERS03694,PERS03270
PERS03694,PERS03091
PERS03695,PERS03061
PERS03695,PERS04457
PERS03695,PERS01500
PERS03695,PERS03172
PERS03695,PERS01980
PERS03695,PERS03551
PERS03695,PERS01402
PERS03695,PERS03136
PERS03695,PERS01022
PERS03695,PERS04129
PERS03696,PERS00548
PERS03696,PERS00036
PERS03696,PERS02987
PERS03696,PERS01863
PERS03696,PERS02823
PERS03696,PERS01707
PERS03696,PERS02630
PERS03697,PERS00441
PERS03697,PERS04421
PERS03698,PERS02216
PERS03698,PERS01635
PERS03698,PERS00795
PERS03698,PERS00524
PERS03698,PERS00055
PERS03698,PERS00084
PERS03698,PERS01974
PERS03698,PERS00780
PERS03698,PERS03487
PERS03698,PERS00716
PERS03699,PERS02240
PERS03699,PERS00257
PERS03699,PERS03633
PERS03699,PERS04613
PERS03700,PERS04186
PERS03700,PERS00583
PERS03700,PERS01020
PERS03700,PERS01995
PERS03700,PERS01775
PERS03700,PERS00361
PERS03701,PERS00346
PERS03701,PERS03895
PERS03701,PERS04390
PERS03701,PERS01131
PERS03702,PERS00588
PERS03702,PERS02861
PERS03702,PERS03644
PERS03702,PERS02486
PERS03702,PERS02445
PERS03702,PERS02769
PERS03702,PERS02104
PERS03703,PERS02819
PERS03703,PERS00675
PERS03703,PERS04681
PERS03703,PERS03320
PERS03703,PERS03377
PERS03704,PERS04471
PERS03704,PERS04658
PERS03704,PERS01038
PERS03704,PERS04387
PERS03704,PERS00641
PERS03704,PERS02987
PERS03705,PERS03084
PERS03705,PERS03725
PERS03705,PERS02869
PERS03705,PERS01556
PERS03705,PERS03020
PERS03705,PERS04280
PERS03705,PERS03309
PERS03705,PERS03503
PERS03705,PERS03186
PERS03706,PERS03507
PERS03707,PERS00531
PERS03708,PERS02206
PERS03708,PERS03252
PERS03709,PERS04085
PERS03709,PERS00854
PERS03710,PERS01688
PERS03710,PERS01656
PERS03710,PERS04948
PERS03710,PERS00154
PERS03710,PERS00668
PERS03710,PERS04352
PERS03710,PERS04783
PERS03710,PERS02343
PERS03710,PERS01604
PERS03711,PERS00586
PERS03711,PERS03336
PERS03711,PERS03515
PERS03711,PERS03415
PERS03711,PERS03881
PERS03711,PERS04243
PERS03712,PERS04309
PERS03712,PERS01553
PERS03712,PERS03809
PERS03712,PERS04998
PERS03712,PERS03213
PERS03712,PERS04938
PERS03713,PERS02694
PERS03713,PERS04070
PERS03714,PERS01071
PERS03715,PERS03370
PERS03715,PERS02114
PERS03716,PERS03108
PERS03716,PERS00590
PERS03716,PERS00027
